,div,curl
55,0.0007373070651256678,2.0553917267329944e-05
56,0.0008834424352993376,2.8862334555274843e-05
57,0.0008834423563834521,2.8862239256309757e-05
58,0.0007373068886373531,2.0554012908306202e-05
59,0.000537352907788783,1.759535863638114e-05
60,0.00028940321470357873,7.44573027982733e-05
61,0.0003871069209109331,7.784685407591715e-05
62,0.0001987251509049843,8.06512826593254e-05
63,0.0004083671240353247,0.00010436852206882525
64,0.0006569474943327813,2.5938906673000616e-05
65,0.0008834422450060803,2.8862486285071824e-05
66,0.0010133480560096785,4.895424324717442e-06
67,0.0010133479774076164,4.89564451188336e-06
68,0.000883442250170073,2.886260923243471e-05
69,0.0006569476031913045,2.5938917623126177e-05
70,0.0004083672513333783,0.00010436849900420475
71,0.00019872517669285278,8.065145557697932e-05
72,0.00019872560517651488,8.065149759815318e-05
73,0.00040836735041642366,0.00010436872575678642
74,0.0006569475869661838,2.593888725210965e-05
75,0.0008834422467030365,2.8862457688854924e-05
76,0.0010133479499510388,4.8955462341922136e-06
77,0.0010133480178885059,4.895379175923449e-06
78,0.0008834423353729728,2.8862559443553236e-05
79,0.0006569476326743174,2.5938755181821484e-05
80,0.0004083675220071143,0.00010436870011938906
81,0.0001987256831517187,8.065126023697978e-05
82,0.0003871076000302881,7.784662892797322e-05
83,0.0002894015728063028,7.445855790403555e-05
84,0.0005373534784431266,1.759534496828863e-05
85,0.0007373065853571649,2.0554279065462525e-05
86,0.0008834419941905479,2.8862821508452135e-05
87,0.0008834420430636535,2.8862859385847962e-05
88,0.0007373066598257283,2.0554439057245415e-05
89,0.0005373535130880083,1.7595339635651654e-05
90,0.00028940133176208574,7.445853890506917e-05
91,0.000387107724869536,7.784665504341086e-05
92,4.477910397736138e-06,7.458289109431634e-05
93,0.000383843375893274,4.8895169325199626e-05
94,0.0005373525042560916,1.7595439919271116e-05
95,0.000656946857611529,2.5939163366373896e-05
96,0.0006569469567301373,2.593912664617975e-05
97,0.0005373524417836034,1.7595547084012068e-05
98,0.00038384317154131374,4.889525835903088e-05
99,4.478186146494816e-06,7.458270600482865e-05
100,0.0005856116719068519,6.436369078341969e-06
101,4.4784338106600324e-06,7.458249990007716e-05
102,0.00028940222783205744,7.445751372339773e-05
103,0.00040836660982451685,0.00010436851533951512
104,0.0004083667575665462,0.00010436843448461903
105,0.0002894017559740721,7.44575709294886e-05
106,4.478518961731002e-06,7.458222851154292e-05
107,0.0005856109015782278,6.435838473908517e-06
108,0.00038710868477520176,7.78476986849083e-05
109,0.00019872560555607744,8.065180766631928e-05
110,0.00019872570806697465,8.065160868210192e-05
111,0.00038710817680750114,7.784761488153771e-05
112,0.0003823021461837947,6.393753574685907e-05
113,8.679482891143162e-05,7.139327421966401e-05
114,7.951808283651722e-05,0.00011315636821735507
115,7.951795150623043e-05,0.00011315662943175433
116,8.679571287259404e-05,7.139335114178663e-05
117,0.00038230231979610144,6.39374042945717e-05
118,1.727089097347841e-05,3.2504298546909185e-05
119,0.0003164890343917936,4.2872005592997743e-05
120,0.00044094506159118673,2.1076238335883198e-05
121,0.0005089717121163198,2.3639009917968683e-05
122,0.000508971809445481,2.363897787350202e-05
123,0.00044094514555553896,2.1076308922301537e-05
124,0.00031648904001937273,4.287205672155601e-05
125,1.7271274472685124e-05,3.2504201650869524e-05
126,1.7270908602910194e-05,3.2503636847100314e-05
127,0.000386995902347832,4.732700235823584e-05
128,0.0006728604559384462,1.4683244713576554e-05
129,0.0009619540115416567,1.3526660371360372e-05
130,0.0011071348118206147,8.618043831128053e-06
131,0.0011071348330331913,8.618101080815038e-06
132,0.0009619541055394869,1.3526743536653021e-05
133,0.0006728607601124959,1.4683380826254757e-05
134,0.00038699593841232046,4.7326892822597016e-05
135,1.7270525548376735e-05,3.250367913379545e-05
136,0.0003823038714280819,6.393642721509451e-05
137,0.0003164890383724292,4.287245128290502e-05
138,0.0006728615231717267,1.4683535220997477e-05
139,0.001109710152197169,4.715174490750952e-06
140,0.001354641523025183,5.896127045575949e-06
141,0.0014699904023660216,7.812646748473702e-06
142,0.0014699902541224002,7.812682690945803e-06
143,0.0013546412008679442,5.8960498135694155e-06
144,0.0011097100383994773,4.715137811337974e-06
145,0.0006728616408899367,1.4683452228429198e-05
146,0.0003164891287272499,4.28726165318388e-05
147,0.00038230351308320273,6.393685031297623e-05
148,8.679535007013816e-05,7.139346581021975e-05
149,0.00044094550473322113,2.1076282537441888e-05
150,0.0009619552452477547,1.3526301693459874e-05
151,0.0013546417734859582,5.895973875728523e-06
152,0.0014934321393302538,1.2946244912314835e-05
153,0.0015472794725068604,2.200974000425471e-05
154,0.0015472793637161472,2.2009662403974868e-05
155,0.0014934319555841714,1.2946176786293068e-05
156,0.0013546417963801094,5.896135439993196e-06
157,0.0009619554480968636,1.3526229334183428e-05
158,0.00044094548904292555,2.1076286690166737e-05
159,8.679581893575145e-05,7.139344136249924e-05
160,7.95174128208726e-05,0.00011315717381813731
161,0.0005089721549920589,2.3639151066600285e-05
162,0.0011071355145960303,8.618002165711237e-06
163,0.0014699908389773837,7.812439296818871e-06
164,0.0015472799378458322,2.2009486627202207e-05
165,0.0015420562101873324,1.8050111845577442e-05
166,0.0015420562021063711,1.8049940553388038e-05
167,0.001547279787496231,2.2009655893076822e-05
168,0.0014699906647401538,7.81259206939397e-06
169,0.001107135634492104,8.617896764055868e-06
170,0.0005089721207846884,2.3639223010694308e-05
171,7.951732233525487e-05,0.00011315726037924794
172,7.951824886537233e-05,0.00011315798542976883
173,0.0005089719420583661,2.3639372072581585e-05
174,0.001107135180278244,8.617711566747227e-06
175,0.0014699908642372317,7.812705678119857e-06
176,0.0015472798862591348,2.2009366922885795e-05
177,0.0015420559923832668,1.804984363430819e-05
178,0.0015420561405186971,1.8049670026317587e-05
179,0.0015472801359792876,2.2009394464213283e-05
180,0.0014699910505887271,7.812633345349272e-06
181,0.0011071353400606227,8.617875635436628e-06
182,0.000508971917475768,2.3639136000483795e-05
183,7.951830122969495e-05,0.00011315791748647145
184,8.679494356330588e-05,7.139457523487006e-05
185,0.000440944870885574,2.1075929366248442e-05
186,0.0009619541211502195,1.3526031351031772e-05
187,0.001354641666571561,5.895982579119385e-06
188,0.0014934327263990094,1.2945776674631366e-05
189,0.0015472799985849746,2.2008753734321414e-05
190,0.0015472801085331773,2.200883119009713e-05
191,0.0014934329280237627,1.294598488318852e-05
192,0.0013546418491314645,5.895904721866724e-06
193,0.0009619543946042899,1.3525854030601663e-05
194,0.0004409448318491689,2.1076109794863044e-05
195,8.679516234737298e-05,7.13942726407917e-05
196,0.0003823022240196308,6.393748307227972e-05
197,0.00031648905908973537,4.287229649768345e-05
198,0.0006728611867438314,1.4682984736418364e-05
199,0.0011097101107058053,4.7145467113022706e-06
200,0.0013546415955858868,5.895832351133059e-06
201,0.0014699908527644467,7.812227827419039e-06
202,0.0014699910021185347,7.812299982294892e-06
203,0.0013546417491948142,5.89573502776916e-06
204,0.0011097101370806245,4.714556842440103e-06
205,0.0006728611628459923,1.468308494020882e-05
206,0.00031648932006093634,4.2872376104895016e-05
207,0.00038230224488656643,6.393769221925474e-05
208,1.7271026550982158e-05,3.250428003624616e-05
209,0.0003869967717563651,4.732756266937596e-05
210,0.0006728617804905439,1.468297137351567e-05
211,0.0009619543847133155,1.3525908800751064e-05
212,0.0011071349367341764,8.617655747832762e-06
213,0.0011071349785152652,8.617579418383287e-06
214,0.0009619543039887007,1.3525884386644365e-05
215,0.0006728615446613282,1.4683105337611077e-05
216,0.00038699663785846507,4.7327470654909403e-05
217,1.727089903728449e-05,3.2504800548669096e-05
218,1.7270851329418876e-05,3.250383580317115e-05
219,0.00031649033410937005,4.287332095370143e-05
220,0.0004409456603433684,2.107659773992464e-05
221,0.0005089720194269076,2.3639401978526107e-05
222,0.0005089718313397171,2.3639469521671754e-05
223,0.0004409452676812735,2.107655034203415e-05
224,0.000316489908690176,4.287320220925945e-05
225,1.7270959316850637e-05,3.2503955652805436e-05
226,0.00038230353332402,6.393823163373405e-05
227,8.679556172372789e-05,7.139358238464919e-05
228,7.951809636173656e-05,0.00011315754473383111
229,7.951827320216417e-05,0.00011315784090241309
230,8.679590400858076e-05,7.13939041345598e-05
231,0.00038230372179208423,6.393790080192509e-05
232,0.00038230176749820305,6.393628771258842e-05
233,8.679552682454502e-05,7.139434389499729e-05
234,7.951709724093813e-05,0.00011315722483621575
235,7.95170017776523e-05,0.00011315721400187482
236,8.67956071761778e-05,7.139411061880222e-05
237,0.00038230161920286003,6.393673959533877e-05
238,0.0005255418474091575,0.00015052536207229666
239,0.00012581085572977848,7.977109357271346e-06
240,0.00037243829910033955,3.917263632716681e-05
241,0.000518999116530239,1.893455420402524e-05
242,0.0006908225921763322,1.2146319231492723e-05
243,0.0006908225935967263,1.2146266289934829e-05
244,0.0005189989214477713,1.8934610418642874e-05
245,0.00037243823556197363,3.9172778314259095e-05
246,0.00012581058179723717,7.976951094877515e-06
247,0.0005255420537420176,0.00015052529658235187
248,0.0005255411876149027,0.00015052567339092214
249,0.000161533314413057,0.00010653834876413032
250,0.0005887287994923993,1.256328245490712e-05
251,0.0009642575910717749,2.1245813839430897e-06
252,0.001232537181758357,4.698933405978982e-06
253,0.001322137950347356,6.1081314066029695e-06
254,0.0013221379371491958,6.108079146248621e-06
255,0.001232537244698269,4.698898172881694e-06
256,0.0009642578484088745,2.1247739675011204e-06
257,0.0005887291464215151,1.2563405807503084e-05
258,0.00016153364803290766,0.00010653831248763191
259,0.0005255412320004939,0.00015052564032377877
260,0.00012581094110565601,7.97648546327125e-06
261,0.0005887289405432218,1.2563831846090416e-05
262,0.001120847375267446,3.750955341218496e-08
263,0.0014158823394743432,4.4503368017151655e-06
264,0.001532482494726501,6.264935412477243e-06
265,0.00159059300457603,8.784883495739712e-06
266,0.0015905929828601403,8.785118055520051e-06
267,0.0015324823113766434,6.265169931478172e-06
268,0.001415882292843008,4.4504628642773634e-06
269,0.0011208477429384188,3.764140291702035e-08
270,0.0005887293402481085,1.2563720135911457e-05
271,0.00012581087534318107,7.97647507025316e-06
272,0.0003823016202681068,6.393650680246877e-05
273,0.00037243746996456427,3.9172550010859675e-05
274,0.0009642576013404093,2.1246569501113913e-06
275,0.0014158822484493694,4.450565082941002e-06
276,0.0015504058923115772,1.0510206228898954e-05
277,0.0016462095056876671,1.2202296299341272e-05
278,0.001752973497934323,1.4973984863966734e-05
279,0.0017529734389283222,1.4974081728698703e-05
280,0.0016462094209003684,1.2202614247690463e-05
281,0.0015504056892849387,1.0510378863912244e-05
282,0.001415882333112075,4.4504959355196625e-06
283,0.0009642575782921385,2.1245035088035736e-06
284,0.0003724372364582102,3.9172688434595684e-05
285,0.00038230151859917953,6.39366443551253e-05
286,8.679533227507997e-05,7.139482492679373e-05
287,0.000518999155130646,1.893528497189713e-05
288,0.0012325368054382415,4.698806292996764e-06
289,0.001532482057779051,6.2649567398300025e-06
290,0.0016462095702183903,1.2202466683730258e-05
291,0.001778939469190234,2.1593503870642856e-05
292,0.0018664028357641682,2.2141336681199562e-05
293,0.0018664029302108084,2.21415733533859e-05
294,0.0017789394438808518,2.1593748187643674e-05
295,0.0016462093392373208,1.2202666652903798e-05
296,0.0015324821292816916,6.265091890081608e-06
297,0.001232536758072921,4.69897354738369e-06
298,0.0005189988583355171,1.8935221797314548e-05
299,8.679531880549223e-05,7.139451321972787e-05
300,7.951677083215351e-05,0.00011315690646956574
301,0.0006908231704694991,1.214689433016253e-05
302,0.0013221385504651527,6.108088984813047e-06
303,0.0015905923776525191,8.784551592577965e-06
304,0.0017529737669027998,1.4973389971625588e-05
305,0.0018664031284378244,2.214172891619979e-05
306,0.0019043904790599893,1.5857632465171026e-05
307,0.0019043906690277678,1.585755677439396e-05
308,0.0018664032612462766,2.2141778672894024e-05
309,0.0017529736780910138,1.4973384323712376e-05
310,0.0015905924364939235,8.784694153897583e-06
311,0.001322138549458576,6.107841067519909e-06
312,0.0006908231900645586,1.214691764838423e-05
313,7.951705087296042e-05,0.00011315690098830213
314,7.951756088062334e-05,0.00011315709129346945
315,0.0006908235898673481,1.2146751224913698e-05
316,0.001322138258812236,6.107646983323878e-06
317,0.0015905920484659483,8.78476516583211e-06
318,0.00175297334880183,1.4974268626597489e-05
319,0.00186640336227503,2.214151741333131e-05
320,0.0019043905946643765,1.5856773556271798e-05
321,0.0019043906404203823,1.5856862662154078e-05
322,0.001866403313831309,2.2141703377346873e-05
323,0.001752973348720558,1.4974208220299424e-05
324,0.0015905921478982861,8.784418929682225e-06
325,0.0013221382942087724,6.107749015432937e-06
326,0.0006908235139780893,1.2146802404281176e-05
327,7.951726187160057e-05,0.00011315734264222208
328,8.679424482478964e-05,7.139512055328435e-05
329,0.0005189990728715567,1.8935544659231617e-05
330,0.0012325366058886056,4.698566737809263e-06
331,0.0015324820403574428,6.264746983238278e-06
332,0.0016462099844075614,1.2203504753520549e-05
333,0.0017789402483786537,2.159470314561826e-05
334,0.0018664032186303707,2.214126049374529e-05
335,0.0018664030220826475,2.214131529195799e-05
336,0.001778939993289316,2.1594779979606093e-05
337,0.0016462096779890436,1.2203418747212606e-05
338,0.0015324819613071429,6.264564392744052e-06
339,0.0012325368325892718,4.698396579357961e-06
340,0.0005189991016835726,1.893567528305352e-05
341,8.679420250211798e-05,7.139473110980483e-05
342,0.0003823012353983016,6.393769092905868e-05
343,0.00037243810504526285,3.917313144808915e-05
344,0.0009642577598539811,2.1246803728827715e-06
345,0.001415882029365973,4.450586793387939e-06
346,0.0015504055171710479,1.0510828521780989e-05
347,0.0016462093110814551,1.2203943725493536e-05
348,0.0017529730784490937,1.4974094741917986e-05
349,0.001752972883119537,1.4974025161936314e-05
350,0.001646209073820235,1.2203878655727575e-05
351,0.001550405459885059,1.0510475018461963e-05
352,0.001415882033670131,4.450398504812325e-06
353,0.000964258075947417,2.124575372488379e-06
354,0.00037243820492651917,3.917302182003135e-05
355,0.00038230128149552707,6.39374631796367e-05
356,0.00012581050610985874,7.9765353760558e-06
357,0.0005887293468256195,1.2563165055802896e-05
358,0.0011208475535227549,3.8044081114127455e-08
359,0.0014158817035088936,4.450982658717854e-06
360,0.0015324818070569046,6.265330364334403e-06
361,0.001590592532267699,8.785261686354057e-06
362,0.0015905924170408754,8.785243918597761e-06
363,0.0015324817358403707,6.265453995069229e-06
364,0.00141588177496691,4.4511386325819735e-06
365,0.001120847715074158,3.8063583671563235e-08
366,0.0005887296693180193,1.2563434363413059e-05
367,0.00012581060436090647,7.976597430399286e-06
368,0.0005255420602874166,0.00015052593680652993
369,0.00016153326482384498,0.00010653815775662055
370,0.000588729939791369,1.2563269386109248e-05
371,0.0009642583730839878,2.124382843695123e-06
372,0.0012325378091285913,4.698625031313918e-06
373,0.0013221395716759945,6.107662707307435e-06
374,0.0013221393672091166,6.1077269087889966e-06
375,0.001232537416503959,4.698863299236716e-06
376,0.0009642584057459371,2.124526748264266e-06
377,0.0005887301494204487,1.256331244671119e-05
378,0.00016153304784644764,0.00010653853460957056
379,0.0005255420754003351,0.00015052568219915414
380,0.0005255412059158595,0.00015052574963382717
381,0.00012581158176616045,7.9759873440415e-06
382,0.000372438703877157,3.9172983179693363e-05
383,0.000518999856803389,1.893516653525601e-05
384,0.0006908241838837919,1.2146870954098745e-05
385,0.0006908242532476267,1.2146954530222576e-05
386,0.0005189996709632763,1.8935156740794478e-05
387,0.0003724387842912451,3.917316616726414e-05
388,0.00012581096922670458,7.976308343328607e-06
389,0.0005255407348167695,0.00015052528826735447
390,0.00038230155887606303,6.393677474274819e-05
391,8.679422534939619e-05,7.139473192325889e-05
392,7.951693381833694e-05,0.00011315717526878046
393,7.951728742238024e-05,0.00011315747839978776
394,8.679457324867902e-05,7.139487569870038e-05
395,0.0003823013942901399,6.393726919558044e-05
396,0.0003871032484328932,7.784531848954185e-05
397,0.0001987273837816786,8.065324808987002e-05
398,0.0001987278887040471,8.065331662033785e-05
399,0.00038710307783556197,7.784542835117922e-05
400,1.7269646058153264e-05,3.250612757256116e-05
401,0.0003164905469309799,4.287416753527162e-05
402,0.000440945113644791,2.1076195625728683e-05
403,0.0005089718353401529,2.363792214811388e-05
404,0.0005089717501963911,2.363798355807258e-05
405,0.0004409449750765477,2.107637779681048e-05
406,0.00031649069349069255,4.287424373743191e-05
407,1.7269465274613095e-05,3.250608653308974e-05
408,0.0005255430457772379,0.00015052830699963704
409,0.0001615340789208051,0.0001065403560985657
410,0.0005887316330091335,1.2562626333336862e-05
411,0.0009642607706265379,2.1246148055329495e-06
412,0.0012325383713848558,4.698868283704367e-06
413,0.0013221399427405245,6.1070161389690455e-06
414,0.0013221400206888825,6.106829187241732e-06
415,0.0012325386993433656,4.699007291827098e-06
416,0.0009642611382249021,2.1245118493783347e-06
417,0.0005887314325241809,1.2562769498894857e-05
418,0.0001615343730379928,0.00010654001746075544
419,0.0005255435378301602,0.00015052828811255137
420,0.00016153369696227012,0.0001065396437592462
421,0.0005969303612624871,4.818116001314408e-10
422,0.0012269500193007293,9.255305250242559e-07
423,0.0014965806581735662,3.934714137243668e-06
424,0.001589960499362557,3.385985149506995e-07
425,0.0016217441713356061,1.1414731305633793e-06
426,0.0016217441399826976,1.141751610180215e-06
427,0.0015899607157687226,3.385295376056298e-07
428,0.001496580922691628,3.934594035414808e-06
429,0.0012269500513228126,9.254295568869596e-07
430,0.00059693049001925,4.782487946975137e-10
431,0.0001615339846466657,0.00010653939153985042
432,1.7269994469492896e-05,3.25067280591817e-05
433,0.0005887315669258353,1.256265276516973e-05
434,0.0012269502268709954,9.255179841801185e-07
435,0.0015273607811133903,5.873513650228203e-06
436,0.001671160343910354,3.546557642545296e-06
437,0.001820924654369312,2.8544340614113975e-06
438,0.0018602267051764966,4.769881178530675e-06
439,0.0018602265496378387,4.769404672955549e-06
440,0.0018209243012422933,2.8544097850963783e-06
441,0.0016711601695339974,3.5462646092527407e-06
442,0.0015273609586420223,5.8734293681740324e-06
443,0.001226950326575666,9.255351229038994e-07
444,0.0005887316149258408,1.2562702412707664e-05
445,1.7269968058070585e-05,3.250668279913037e-05
446,0.00031648998043310253,4.287354406193414e-05
447,0.0009642606581927344,2.1246357943413106e-06
448,0.0014965799325802856,3.934696497539646e-06
449,0.0016711604925072556,3.546582138861991e-06
450,0.001820608127431468,5.329029285519611e-07
451,0.0020350340679591793,2.826583219729643e-06
452,0.0021748868409898884,1.0920199633429139e-05
453,0.0021748865356453957,1.0920289746056058e-05
454,0.00203503348802444,2.826417943331666e-06
455,0.0018206075527723972,5.324961482964383e-07
456,0.001671160298117649,3.5463253293117163e-06
457,0.0014965797925989735,3.934459638853759e-06
458,0.00096426022694393,2.124691373769542e-06
459,0.00031648957071783593,4.287361075051858e-05
460,0.0003871030131868317,7.784531761114834e-05
461,0.00044094586769745906,2.1075978169182216e-05
462,0.0012325384488402755,4.698680283622613e-06
463,0.0015899597179276483,3.384287453946948e-07
464,0.0018209247577478634,2.8544821949120867e-06
465,0.0020350344216896426,2.8263815117441266e-06
466,0.0023006271873686574,1.5655977683963124e-05
467,0.0024256714243010404,2.1827099634298956e-05
468,0.002425671187676135,2.18270081661265e-05
469,0.0023006263648675377,1.565592985259289e-05
470,0.002035033953799669,2.8264854955481933e-06
471,0.0018209245070788427,2.8543623468126368e-06
472,0.0015899596601132457,3.3847343564789365e-07
473,0.0012325382205457065,4.698759399740401e-06
474,0.00044094579619940284,2.1076042091037815e-05
475,0.0003871029297973681,7.784555221700273e-05
476,0.00019872881341904337,8.06536783098314e-05
477,0.0005089718202659732,2.3638009985720343e-05
478,0.0013221401834671187,6.106395904098867e-06
479,0.001621744246050378,1.1414697685341839e-06
480,0.0018602262030688592,4.769394263247511e-06
481,0.002174885473353579,1.0920316690184085e-05
482,0.002425671902332995,2.1827336073200074e-05
483,0.002551980498321513,8.662867812458468e-06
484,0.002551980302021412,8.662929355617712e-06
485,0.002425671309999276,2.182756980459926e-05
486,0.002174885271143156,1.0920000237776123e-05
487,0.0018602265634297187,4.769120408274314e-06
488,0.001621744142396899,1.141686890043482e-06
489,0.0013221401333888196,6.106426537044228e-06
490,0.0005089719103941808,2.3638047844406737e-05
491,0.0001987277416042079,8.06535654742962e-05
492,0.000198727600029238,8.065345012586109e-05
493,0.0005089714759827083,2.3638206728959787e-05
494,0.0013221396870062286,6.1065467268319255e-06
495,0.0016217436643852212,1.1417312796461526e-06
496,0.001860226815480823,4.769398939312978e-06
497,0.002174884934439615,1.0920680866198573e-05
498,0.002425671989342692,2.1827228245173453e-05
499,0.002551979850906334,8.662788150102875e-06
500,0.0025519797549830346,8.662739385321997e-06
501,0.002425671757917909,2.1827597263498746e-05
502,0.002174884968853562,1.0920537553887376e-05
503,0.0018602271109855418,4.769325430320457e-06
504,0.0016217435244852262,1.1415153181414622e-06
505,0.0013221396390949928,6.106523254038635e-06
506,0.0005089716342048568,2.3638276478369122e-05
507,0.0001987278297811583,8.065330358440107e-05
508,0.0003871029410634243,7.784603887871068e-05
509,0.0004409448939512084,2.1076492648373172e-05
510,0.0012325378589788244,4.698720994685544e-06
511,0.0015899599573853322,3.376565531833811e-07
512,0.0018209244886655284,2.853178587801994e-06
513,0.00203503246210883,2.8277883657519297e-06
514,0.0023006263883065285,1.5656167456392794e-05
515,0.0024256718637112483,2.1826866637485507e-05
516,0.0024256715212962244,2.1826667149243443e-05
517,0.0023006266079167496,1.5656230423857973e-05
518,0.002035032669142943,2.8277272670032865e-06
519,0.0018209247484202292,2.853380609888183e-06
520,0.0015899599236122116,3.3763991876863075e-07
521,0.0012325378233750714,4.698505267244688e-06
522,0.00044094503241840134,2.1076483645144403e-05
523,0.00038710249853200524,7.78458584175261e-05
524,0.0003164917397384749,4.28746122673043e-05
525,0.0009642612720267881,2.1249311395517096e-06
526,0.0014965802220172882,3.934883639141482e-06
527,0.0016711601739936438,3.5473766181896543e-06
528,0.0018206067075360306,5.328666341745148e-07
529,0.00203503297797352,2.8277237525683017e-06
530,0.002174885351379115,1.0919782482512672e-05
531,0.0021748854184839143,1.0919581039299944e-05
532,0.0020350332287031358,2.827405813817804e-06
533,0.0018206068005141567,5.326826417800598e-07
534,0.0016711599752306887,3.547253978201109e-06
535,0.0014965800479818227,3.934792319839053e-06
536,0.0009642614697508285,2.125174905058598e-06
537,0.0003164917832026738,4.287453689275599e-05
538,1.7268827321963383e-05,3.2505744478666325e-05
539,0.0005887315662108146,1.2563282895090882e-05
540,0.0012269499579123505,9.24677952852748e-07
541,0.0015273603717569557,5.874126123107214e-06
542,0.0016711602571597743,3.546628429962256e-06
543,0.0018209241245156604,2.8539915072218323e-06
544,0.001860226178742422,4.769227057409931e-06
545,0.0018602266023850672,4.7693321656389186e-06
546,0.001820924174140497,2.8538088672087023e-06
547,0.0016711600110452434,3.5467527389274193e-06
548,0.0015273602401898844,5.87443894303032e-06
549,0.001226950061610691,9.246704873206043e-07
550,0.0005887318846927201,1.2563461150179903e-05
551,1.726896854254187e-05,3.250574847122472e-05
552,0.00016153401251123786,0.0001065396186214502
553,0.0005969301409759027,3.6895223214581007e-10
554,0.0012269501615976154,9.246693106033771e-07
555,0.0014965799790921486,3.934376760330121e-06
556,0.0015899593740214915,3.38629304803119e-07
557,0.0016217438144457306,1.1415095262330878e-06
558,0.0016217438467680796,1.141327183184785e-06
559,0.0015899595667862017,3.382674222751073e-07
560,0.0014965803811639222,3.9345791470980104e-06
561,0.0012269505161248298,9.245806948946853e-07
562,0.0005969303341282467,5.21979099456428e-10
563,0.00016153399972846334,0.00010653997245677188
564,0.0005255438007226489,0.00015053106666743074
565,0.00016153407192770938,0.00010653946374206775
566,0.0005887319697236607,1.2563278008263164e-05
567,0.0009642614307684877,2.1251649494927595e-06
568,0.0012325380241801473,4.698854245618216e-06
569,0.0013221402255345564,6.106706070483717e-06
570,0.0013221403495871722,6.106724063051088e-06
571,0.0012325383681981402,4.698874124566447e-06
572,0.0009642618118127506,2.1253583088019496e-06
573,0.0005887322166673425,1.2563537746049078e-05
574,0.00016153398760355918,0.00010653955644338364
575,0.0005255437894176237,0.00015053103481471518
576,1.7269288309166126e-05,3.2505946002214065e-05
577,0.00031649119894036463,4.287416742995651e-05
578,0.0004409452787630051,2.1076123901363693e-05
579,0.0005089721448603951,2.3638238033491934e-05
580,0.0005089722164475528,2.36381740684662e-05
581,0.0004409453488690993,2.107620468544037e-05
582,0.00031649116269427674,4.287410077404917e-05
583,1.7269197778270222e-05,3.2505744788180024e-05
584,0.0003871033727971642,7.78457145156011e-05
585,0.00019872779101669355,8.065265729245527e-05
586,0.0001987278954060423,8.06528914583641e-05
587,0.00038710260277221003,7.78453036152995e-05
588,0.00058561000321875,6.437437170168896e-06
589,4.480037983854209e-06,7.458098862450207e-05
590,0.0002893993786234532,7.445551778931917e-05
591,0.00040836573767664817,0.0001043685563494676
592,0.0004083657733629714,0.00010436844657908454
593,0.0002893991353520404,7.445545683889419e-05
594,4.47972348780217e-06,7.458110179547214e-05
595,0.0005856096430979229,6.437409429809382e-06
596,1.7270339284686164e-05,3.250481542203497e-05
597,0.00038699568128334604,4.732947167350709e-05
598,0.0006728619664602497,1.468417305858052e-05
599,0.0009619544418783861,1.3525754340399994e-05
600,0.0011071352404410993,8.617839216653548e-06
601,0.001107135255441269,8.61768307613198e-06
